"path","lines","classes[0].name","classes[0].functions.length"
"tests/videoblocks/services/Test_VideoMemberServicePartialDownloadInformation.php",845,"Test_VideoMemberServicePartialDownloadInformation",49
"tests/videoblocks/widgets/TestStockItemDownloadOptionsWidget.php",14,"TestStockItemDownloadOptionsWidget",1
"tests/videoblocks/signup/TestVideoBMTJoinController.php",140,"TestVideoBMTJoinController",18
"tests/videoblocks/visitors/TestVisitor.php",125,"TestVisitor",20
"tests/videoblocks/widgets/TestVideoCategoryGroupWidget.php",75,"TestVideoCategoryGroupWidget",10
"toolbelt/Commands/Build/AbstractBuildCommand.php",34,"AbstractBuildCommand",4
"toolbelt/Commands/Build/BuildAllCommand.php",25,"BuildAllCommand",2
"toolbelt/Commands/Build/BuildAssetProcessorCommand.php",37,"BuildAssetProcessorCommand",2
"toolbelt/Commands/Build/BuildCleanCommand.php",23,"BuildCleanCommand",3
"toolbelt/Commands/Build/BuildCopyCommand.php",47,"BuildCopyCommand",4
"toolbelt/Commands/Build/BuildIconsCommand.php",119,"BuildIconsCommand",9
"toolbelt/Commands/Build/BuildLessCommand.php",57,"BuildLessCommand",4
"toolbelt/Commands/Build/BuildReactCommand.php",29,"BuildReactCommand",3
"toolbelt/Commands/Build/BuildReactJspmCommand.php",75,"BuildReactJspmCommand",6
"toolbelt/Commands/Build/BuildReactWebpackCommand.php",54,"BuildReactWebpackCommand",4
"toolbelt/Commands/Build/WatchCommand.php",103,"WatchCommand",11
"toolbelt/Commands/Database/BuildDatabasesCommand.php",83,"BuildDatabasesCommand",5
"toolbelt/Commands/Database/DisableFlushToDiskCommand.php",18,"DisableFlushToDiskCommand",2
"toolbelt/Commands/Docker/RestartDockerComposeServiceCommand.php",24,"RestartDockerComposeServiceCommand",3
"toolbelt/Commands/ElasticSearch/FetchElasticSearchIndexCommand.php",53,"FetchElasticSearchIndexCommand",3
"toolbelt/Commands/Make/AbTestMakeCommand.php",78,"AbTestMakeCommand",6
"toolbelt/Commands/Make/CrossSellPlanMakeCommand.php",52,"CrossSellPlanMakeCommand",5
"toolbelt/Commands/Make/MakeCommand.php",29,"MakeCommand",4
"toolbelt/Commands/Make/OfferMakeCommand.php",31,"OfferMakeCommand",2
"toolbelt/Commands/Make/PlanMakeCommand.php",35,"PlanMakeCommand",2
"toolbelt/Commands/Prod/AbstractStockblocksProdCommand.php",79,"AbstractStockblocksProdCommand",3
"toolbelt/Commands/Prod/AssignMembersToAbEarlyRenewalTestCommand.php",26,"AssignMembersToAbEarlyRenewalTestCommand",3
"toolbelt/Commands/Prod/AssignMembersToEarlyRenewalTestCommand.php",105,"AssignMembersToEarlyRenewalTestCommand",5
"toolbelt/Commands/Prod/AssignMembersToGsEarlyRenewalTestCommand.php",22,"AssignMembersToGsEarlyRenewalTestCommand",3
"toolbelt/Commands/Prod/BucketMembersSummaryOfSavingTest.php",65,"BucketMembersSummaryOfSavingTest",1
"toolbelt/Commands/Prod/CopyBillboards.php",140,"CopyBillboards",16
"toolbelt/Commands/Prod/UpdateCcTypeCommand.php",106,"UpdateCcTypeCommand",6
"toolbelt/Commands/PublishAbStockItems/GenerateABContentUploadCsv.php",94,"GenerateABContentUploadCsv",3
"toolbelt/Commands/PublishAbStockItems/GenerateABContentUploadSql.php",158,"GenerateABContentUploadSql",13
"toolbelt/Commands/PublishAbStockItems/GenerateABContentUploadThumbnails.php",58,"GenerateABContentUploadThumbnails",2
"toolbelt/Scaffolding/Templates/MigrationContextResolver.php",32,"MigrationContextResolver",5
"toolbelt/Scaffolding/Templates/TemplateContextResolver.php",6,,
"CoreSites/AudioBlocks/CronJobs/Controllers/AudioCronController.php",24,"AudioCronController",4
"CoreSites/AudioBlocks/CronJobs/Models/AudioCronSiteMapModel.php",37,"AudioCronSiteMapModel",6
"CoreSites/AudioBlocks/CronJobs/Routes/AudioCronRouteCollection.php",167,"AudioCronRouteCollection",31
"CoreSites/AudioBlocks/Entities/Stock/AudioStockItemPurchaseType.php",11,"AudioStockItemPurchaseType",2
"CoreSites/AudioBlocks/Entities/Stock/StockItemFormats.php",4,"StockItemFormats",0
"CoreSites/AudioBlocks/Entities/Stock/StockItems.php",86,"StockItems",14
"CoreSites/AudioBlocks/Entities/Stock/StockMainCategories.php",60,"StockMainCategories",16
"CoreSites/AudioBlocks/Framework/Configs/AudioSiteConversionServiceConfiguration.php",9,"AudioSiteConversionServiceConfiguration",1
"CoreSites/AudioBlocks/Framework/PersonalizedExperience/AudioPersonalizedExperience.php",118,"AudioPersonalizedExperience",7
"CoreSites/AudioBlocks/Framework/PersonalizedExperience/PersonalizedContentsDTO.php",10,"PersonalizedContentsDTO",2
"CoreSites/AudioBlocks/Modules/LandingPageBuilder/AudioStockCollection.php",13,"AudioStockCollection",1
"CoreSites/AudioBlocks/Modules/LandingPageBuilder/AudioWidgetFactory.php",7,"AudioWidgetFactory",1
"CoreSites/AudioBlocks/Resque/Jobs/AudioCronEarlyRenewalSwitchPlanV2Job.php",24,"AudioCronEarlyRenewalSwitchPlanV2Job",2
"CoreSites/AudioBlocks/Resque/Jobs/AudioCronSyncVbMembersJob.php",61,"AudioCronSyncVbMembersJob",5
"CoreSites/AudioBlocks/Resque/Jobs/AudioCronUpdatePersonalizedExperienceJob.php",10,"AudioCronUpdatePersonalizedExperienceJob",1
"CoreSites/AudioBlocks/Resque/Jobs/CronSiteMapJob.php",10,"CronSiteMapJob",1
"CoreSites/AudioBlocks/Services/Members/AudioMembersService.php",4,"AudioMembersService",0
"CoreSites/AudioBlocks/Services/SiteMaps/AudioIndexSiteMapService.php",41,"AudioIndexSiteMapService",5
"CoreSites/AudioBlocks/Services/SiteMaps/AudioKeywordsSiteMapService.php",27,"AudioKeywordsSiteMapService",4
"CoreSites/AudioBlocks/Services/SiteMaps/AudioStockSiteMapService.php",27,"AudioStockSiteMapService",4
"CoreSites/AudioBlocks/Services/Stock/AudioStockItemDetailsSEOService.php",14,"AudioStockItemDetailsSEOService",2
"CoreSites/AudioBlocks/Services/Stock/AudioStockItemFormatsEntityService.php",8,"AudioStockItemFormatsEntityService",1
"CoreSites/AudioBlocks/Services/Stock/AudioStockItemsEntityService.php",87,"AudioStockItemsEntityService",12
"CoreSites/AudioBlocks/Services/Stock/StockMainCategoriesEntityService.php",8,"StockMainCategoriesEntityService",1
"CoreSites/AudioBlocks/Widgets/Views/AudioHomeHeroButtonSelectWidgetView.php",18,,
"CoreSites/AudioBlocks/Widgets/Views/AudioHomeTrialGutterWidgetView.php",5,,
"CoreSites/AudioBlocks/Widgets/Views/AudioJoinPopupWidgetView.php",7,,
"CoreSites/AudioBlocks/Widgets/Views/AudioPlayerWidgetView.php",28,,
"CoreSites/AudioBlocks/Widgets/Views/AudioStockItemGroupWidgetView.php",114,,
"CoreSites/AudioBlocks/Widgets/ViewModels/AudioHomeHeroButtonSelectWidgetViewModel.php",32,"AudioHomeHeroButtonSelectWidgetViewModel",1
"CoreSites/AudioBlocks/Widgets/ViewModels/AudioHomeTrialGutterWidgetViewModel.php",14,"AudioHomeTrialGutterWidgetViewModel",1
"CoreSites/AudioBlocks/Widgets/ViewModels/AudioJoinPopupWidgetViewModel.php",14,"AudioJoinPopupWidgetViewModel",1
"CoreSites/AudioBlocks/Widgets/ViewModels/AudioPlayerWidgetFileViewModel.php",14,"AudioPlayerWidgetFileViewModel",1
"CoreSites/AudioBlocks/Widgets/ViewModels/AudioPlayerWidgetViewModel.php",53,"AudioPlayerWidgetViewModel",7
"CoreSites/AudioBlocks/Widgets/ViewModels/AudioStockItemGroupWidgetViewModel.php",70,"AudioStockItemGroupWidgetViewModel",6
"CoreSites/AudioBlocks/Widgets/ViewModels/AudioStockItemViewModel.php",57,"AudioStockItemViewModel",7
"CoreSites/AudioBlocks/Widgets/Widgets/AudioHomeHeroButtonSelectWidget.php",12,"AudioHomeHeroButtonSelectWidget",2
"CoreSites/AudioBlocks/Widgets/Widgets/AudioHomeTrialGutterWidget.php",13,"AudioHomeTrialGutterWidget",2
"CoreSites/AudioBlocks/Widgets/Widgets/AudioJoinPopupWidget.php",22,"AudioJoinPopupWidget",3
"CoreSites/AudioBlocks/Widgets/Widgets/AudioPlayerWidget.php",35,"AudioPlayerWidget",8
"CoreSites/AudioBlocks/Widgets/Widgets/AudioStockItemGroupWidget.php",44,"AudioStockItemGroupWidget",10
"CoreSites/Common/CronJobs/Controllers/CronController.php",357,"CronController",36
"CoreSites/Common/CronJobs/Models/CronAuthModel.php",28,"CronAuthModel",1
"CoreSites/Common/CronJobs/Models/CronBillingModel.php",70,"CronBillingModel",4
"CoreSites/Common/CronJobs/Models/CronSiteMapModel.php",134,"CronSiteMapModel",4
"CoreSites/Common/CronJobs/Routes/CronRouteCollection.php",100,"CronRouteCollection",0
"CoreSites/Common/DTOs/Members/MemberAttributesApiDTO.php",5,"MemberAttributesApiDTO",0
"CoreSites/Common/DTOs/Members/MemberPermissionsApiDTO.php",10,"MemberPermissionsApiDTO",0
"CoreSites/Common/DTOs/Members/MembersApiDTO.php",51,"MembersApiDTO",2
"CoreSites/Common/DTOs/Members/MembersDTO.php",35,"MembersDTO",2
"CoreSites/Common/DTOs/Seo/SeoDataDTO.php",54,"SeoDataDTO",10
"CoreSites/Common/DTOs/UserLeads/Step1EmailFormDTO.php",21,"Step1EmailFormDTO",2
"CoreSites/Common/DTOs/UserLeads/Step1FormDTO.php",86,"Step1FormDTO",17
"CoreSites/Common/DTOs/UserLeads/Step1LongFormDTO.php",93,"Step1LongFormDTO",20
"CoreSites/Common/DTOs/UserLeads/Step1ShortFormDTO.php",3,"Step1ShortFormDTO",0
"CoreSites/Common/Entities/AbTests/AbtestMembers.php",105,"AbtestMembers",28
"CoreSites/Common/Entities/AbTests/AbtestAudiences.php",8,"AbtestAudiences",0
"CoreSites/Common/Entities/AbTests/AbtestSegments.php",99,"AbtestSegments",22
"CoreSites/Common/Entities/AbTests/AbtestSources.php",8,"AbtestSources",0
"CoreSites/Common/Entities/AbTests/Abtests.php",238,"Abtests",59
"CoreSites/Common/Entities/Activations/Activations.php",110,"Activations",28
"CoreSites/Common/Entities/Api/ApiFunctions.php",31,"ApiFunctions",8
"CoreSites/Common/Entities/Api/ApiPermissions.php",41,"ApiPermissions",11
"CoreSites/Common/Entities/Api/ApiRequests.php",84,"ApiRequests",20
"CoreSites/Common/Entities/Api/ApiStockItemDownloads.php",55,"ApiStockItemDownloads",13
"CoreSites/Common/Entities/Api/ApiStockItemDownloadAttributes.php",13,"ApiStockItemDownloadAttributes",2
"CoreSites/Common/Entities/Api/ApiUserFactory.php",31,"ApiUserFactory",1
"CoreSites/Common/Entities/Api/ApiUserFunctionLimits.php",34,"ApiUserFunctionLimits",9
"CoreSites/Common/Entities/Api/ApiUserFunctionPermissions.php",48,"ApiUserFunctionPermissions",13
"CoreSites/Common/Entities/BetaTests/BetaTestFeatures.php",61,"BetaTestFeatures",16
"CoreSites/Common/Entities/BetaTests/BetaTestMembers.php",80,"BetaTestMembers",21
"CoreSites/Common/Entities/BetaTests/BetaTestMembersBetaTestFeatures.php",36,"BetaTestMembersBetaTestFeatures",9
"CoreSites/Common/Entities/Billboards/BillboardDetails.php",41,"BillboardDetails",11
"CoreSites/Common/Entities/Billboards/BillboardDetailsTypes.php",22,"BillboardDetailsTypes",0
"CoreSites/Common/Entities/Billboards/BillboardVisibility.php",9,"BillboardVisibility",0
"CoreSites/Common/Entities/Billboards/Billboards.php",67,"Billboards",17
"CoreSites/Common/Entities/Billing/AuthNetPaymentGateway.php",145,"AuthNetPaymentGateway",14
"CoreSites/Common/Entities/Billing/MockGatewayApiResponse.php",31,"MockGatewayApiResponse",6
"CoreSites/Common/Entities/Billing/PaymentGateway.php",43,"PaymentGateway",4
"CoreSites/Common/Entities/Billing/LimelightPaymentGateway.php",375,"LimelightPaymentGateway",33
"CoreSites/Common/Entities/Billing/PaymentGatewayAPIResponse.php",124,"PaymentGatewayAPIResponse",33
"CoreSites/Common/Entities/Billing/PaymentGatewayActionsInterface.php",14,,
"CoreSites/Common/Entities/Billing/PaymentGatewayApiRequest.php",26,"PaymentGatewayApiRequest",3
"CoreSites/Common/Entities/Billing/PaymentGatewayConnectionErrors.php",50,"PaymentGatewayConnectionErrors",13
"CoreSites/Common/Entities/Billing/PaymentGatewayException.php",4,"PaymentGatewayException",0
"CoreSites/Common/Entities/Billing/PaymentGatewayTransactions.php",127,"PaymentGatewayTransactions",34
"CoreSites/Common/Entities/Billing/PaymentGatewayUserInfo.php",243,"PaymentGatewayUserInfo",49
"CoreSites/Common/Entities/Builder/MemberCampaignProfilesBuilder.php",192,"MemberCampaignProfilesBuilder",47
"CoreSites/Common/Entities/Contributors/ContributorPayoutCycles.php",66,"ContributorPayoutCycles",18
"CoreSites/Common/Entities/Contributors/ContributorPayoutStatusLog.php",171,"ContributorPayoutStatusLog",46
"CoreSites/Common/Entities/Contributors/ContributorPayouts.php",183,"ContributorPayouts",48
"CoreSites/Common/Entities/Credits/CreditLotAssignmentEvents.php",27,"CreditLotAssignmentEvents",6
"CoreSites/Common/Entities/CronJobs/CronJobRuns.php",66,"CronJobRuns",19
"CoreSites/Common/Entities/Credits/PlanCreditLotAssignmentEvents.php",51,"PlanCreditLotAssignmentEvents",12
"CoreSites/Common/Entities/CronJobs/CronJobs.php",50,"CronJobs",13
"CoreSites/Common/Entities/CronJobs/LimelightApiPostbacks.php",139,"LimelightApiPostbacks",37
"CoreSites/Common/Entities/CrossSell/CrossSellMemberPaymentBookings.php",60,"CrossSellMemberPaymentBookings",15
"CoreSites/Common/Entities/CrossSell/CrossSellPlanDescriptions.php",94,"CrossSellPlanDescriptions",26
"CoreSites/Common/Entities/CrossSell/CrossSellPlans.php",187,"CrossSellPlans",46
"CoreSites/Common/Entities/CrossSell/CrossSellProcessLogs.php",87,"CrossSellProcessLogs",23
"CoreSites/Common/Entities/EngagementPosts/AdminEngagementPostsFormParameters.php",84,"AdminEngagementPostsFormParameters",17
"CoreSites/Common/Entities/EngagementPosts/EngagementPostTypes.php",13,"EngagementPostTypes",1
"CoreSites/Common/Entities/EngagementPosts/EngagementPosts.php",111,"EngagementPosts",24
"CoreSites/Common/Entities/Enterprise/InvoiceStatus.php",7,"InvoiceStatus",0
"CoreSites/Common/Entities/Enterprise/OrganizationCustomPricing.php",57,"OrganizationCustomPricing",15
"CoreSites/Common/Entities/Enterprise/OrganizationInvoices.php",64,"OrganizationInvoices",17
"CoreSites/Common/Entities/Esp/EspAttributeNames.php",21,"EspAttributeNames",0
"CoreSites/Common/Entities/Esp/EspNames.php",7,"EspNames",0
"CoreSites/Common/Entities/Exceptions/AbTestException.php",13,"AbTestException",2
"CoreSites/Common/Entities/Helpers/ShoppingCartCouponResponse.php",90,"ShoppingCartCouponResponse",21
"CoreSites/Common/Entities/Helpers/BadWords.php",6,"BadWords",1
"CoreSites/Common/Entities/Helpers/ShoppingCartCouponTypes.php",6,"ShoppingCartCouponTypes",0
"CoreSites/Common/Entities/Helpers/TaxTreatyWithholdingConstants.php",6,"TaxTreatyWithholdingConstants",0
"CoreSites/Common/Entities/LandingPageBuilder/LandingPageBlocks.php",52,"LandingPageBlocks",14
"CoreSites/Common/Entities/LandingPageBuilder/LandingPageStatus.php",8,"LandingPageStatus",0
"CoreSites/Common/Entities/LandingPageBuilder/LandingPageType.php",10,"LandingPageType",0
"CoreSites/Common/Entities/LandingPageBuilder/LandingPageTemplates.php",52,"LandingPageTemplates",14
"CoreSites/Common/Entities/LandingPageBuilder/LandingPageVariations.php",97,"LandingPageVariations",26
"CoreSites/Common/Entities/LandingPageBuilder/LandingPages.php",59,"LandingPages",16
"CoreSites/Common/Entities/Logging/AdminEventLog.php",75,"AdminEventLog",20
"CoreSites/Common/Entities/Logging/SearchLogKeywords.php",56,"SearchLogKeywords",15
"CoreSites/Common/Entities/Logging/SearchSessionLog.php",50,"SearchSessionLog",13
"CoreSites/Common/Entities/Members/AbstractMemberAttributeNames.php",31,"AbstractMemberAttributeNames",0
"CoreSites/Common/Entities/Members/AdminUsersFormParameters.php",112,"AdminUsersFormParameters",21
"CoreSites/Common/Entities/Members/AbstractMemberFormParameters.php",286,"AbstractMemberFormParameters",42
"CoreSites/Common/Entities/Members/MemberAbuseStatus.php",7,"MemberAbuseStatus",0
"CoreSites/Common/Entities/Members/MemberAttributeNames.php",45,"MemberAttributeNames",0
"CoreSites/Common/Entities/Members/MemberAttributes.php",12,"MemberAttributes",2
"CoreSites/Common/Entities/Members/MemberAttributesComputed.php",60,"MemberAttributesComputed",16
"CoreSites/Common/Entities/Members/MemberAttributesComputedNames.php",18,"MemberAttributesComputedNames",0
"CoreSites/Common/Entities/Members/MemberAuthorizedIps.php",81,"MemberAuthorizedIps",22
"CoreSites/Common/Entities/Members/MemberAutologins.php",69,"MemberAutologins",17
"CoreSites/Common/Entities/Members/MemberBinComments.php",64,"MemberBinComments",17
"CoreSites/Common/Entities/Members/MemberBins.php",109,"MemberBins",32
"CoreSites/Common/Entities/Members/MemberBinStockItems.php",63,"MemberBinStockItems",17
"CoreSites/Common/Entities/Members/MemberBrowserProfiles.php",124,"MemberBrowserProfiles",33
"CoreSites/Common/Entities/Members/MemberContactProfiles.php",139,"MemberContactProfiles",29
"CoreSites/Common/Entities/Members/MemberCreditChangesLog.php",55,"MemberCreditChangesLog",13
"CoreSites/Common/Entities/Members/MemberCreditLotChangesLog.php",53,"MemberCreditLotChangesLog",13
"CoreSites/Common/Entities/Members/MemberCreditLots.php",78,"MemberCreditLots",20
"CoreSites/Common/Entities/Members/MemberCreditcardUpdates.php",196,"MemberCreditcardUpdates",45
"CoreSites/Common/Entities/Members/MemberPaymentDetails.php",279,"MemberPaymentDetails",67
"CoreSites/Common/Entities/Members/MemberPaymentMemberProfileSnapshot.php",135,"MemberPaymentMemberProfileSnapshot",35
"CoreSites/Common/Entities/Members/MemberPaymentRefundReasons.php",29,"MemberPaymentRefundReasons",7
"CoreSites/Common/Entities/Members/MemberPaymentProfiles.php",177,"MemberPaymentProfiles",36
"CoreSites/Common/Entities/Members/MemberPaymentRiskProfile.php",135,"MemberPaymentRiskProfile",37
"CoreSites/Common/Entities/Members/MemberPayments.php",140,"MemberPayments",35
"CoreSites/Common/Entities/Members/MemberStatus.php",20,"MemberStatus",2
"CoreSites/Common/Entities/Members/MemberSubscriptionChangeChannelOptions.php",12,"MemberSubscriptionChangeChannelOptions",0
"CoreSites/Common/Entities/Members/MemberYoutubeWhitelistRequest.php",47,"MemberYoutubeWhitelistRequest",12
